customer_id,signup_date,tenure_months,age,region,plan_tier,monthly_fee_cad,num_products,avg_monthly_balance_cad,balance_trend,monthly_txn_count,app_logins_monthly,days_since_last_login,support_contacts_6mo,has_external_bank_link,referral_source,churned
CUST00981,2021-04-18,38,34,Ontario,Standard,9.99,3,1015.69,stable,14,11,13,1,0,Friend Referral,0
CUST00982,2020-11-19,43,38,Ontario,Free,0.0,1,594.17,stable,9,3,6,0,1,Paid Ad,0
CUST00983,2023-08-06,10,32,Other,Standard,9.99,1,78.37,stable,22,14,7,0,1,Paid Ad,1
CUST00984,2022-10-10,20,28,Quebec,Premium,19.99,3,2153.9,growing,40,19,4,1,1,Organic,0
CUST00985,2023-07-07,11,32,Alberta,Standard,9.99,1,3209.63,declining,19,12,11,1,1,Social Media,1
CUST00986,2018-10-01,69,25,Ontario,Free,0.0,1,319.44,growing,11,2,3,0,1,Paid Ad,0
CUST00987,2023-12-04,6,28,Ontario,Free,0.0,1,241.37,declining,2,10,2,0,1,Organic,1
CUST00988,2024-03-03,3,32,Quebec,Free,0.0,2,144.61,declining,12,6,33,2,1,Friend Referral,1
CUST00989,2019-06-28,60,32,Ontario,Free,0.0,1,463.43,growing,8,4,7,4,1,Organic,1
CUST00990,2019-02-28,64,30,British Columbia,Free,0.0,2,1059.52,declining,6,5,1,0,1,Friend Referral,1
CUST00991,2023-02-07,16,21,Ontario,Standard,9.99,2,2248.15,stable,22,11,3,2,1,Social Media,0
CUST00992,2020-03-24,51,35,Ontario,Free,0.0,1,252.29,stable,7,6,5,2,1,Social Media,1
CUST00993,2022-12-09,18,36,Ontario,Free,0.0,1,260.96,stable,11,2,22,0,0,App Store,0
CUST00994,2023-08-06,10,42,British Columbia,Standard,9.99,1,1359.45,stable,27,18,0,1,1,Organic,0
CUST00995,2021-03-19,39,34,Quebec,Free,0.0,1,129.65,growing,11,4,9,0,0,Social Media,1
CUST00996,2024-03-03,3,31,Ontario,Free,0.0,1,863.58,declining,12,5,7,0,0,Social Media,0
CUST00997,2024-03-03,3,23,Ontario,Free,0.0,1,175.21,stable,11,6,51,3,0,Organic,1
CUST00998,2023-12-04,6,41,Quebec,Free,0.0,1,611.01,growing,9,3,2,1,0,Organic,1
CUST00999,2023-06-07,12,32,Ontario,Standard,9.99,3,221.05,stable,13,15,14,0,1,Organic,1
CUST01000,2022-05-13,25,32,Quebec,Free,0.0,1,440.82,stable,8,10,3,1,0,Social Media,1
CUST01001,2020-01-24,53,29,Quebec,Standard,9.99,2,1429.94,stable,19,12,11,2,1,Paid Ad,0
CUST01002,2023-02-07,16,28,Ontario,Premium,19.99,2,3243.52,growing,25,15,12,1,0,Social Media,1
CUST01003,2018-11-30,67,35,Ontario,Standard,9.99,2,1059.52,stable,17,10,1,3,1,Friend Referral,0
CUST01004,2023-09-05,9,23,Quebec,Standard,9.99,3,1233.62,growing,20,9,9,2,1,Friend Referral,0
CUST01005,2022-08-11,22,42,Ontario,Premium,19.99,4,1451.8,stable,28,28,9,1,0,Friend Referral,0
CUST01006,2023-11-04,7,40,Ontario,Standard,9.99,3,2235.09,declining,20,10,5,2,0,Friend Referral,0
CUST01007,2018-11-30,67,28,Ontario,Free,0.0,2,25.67,growing,9,2,4,0,1,Social Media,0
CUST01008,2022-08-11,22,24,Alberta,Standard,9.99,2,3394.0,growing,25,12,3,2,1,Social Media,0
CUST01009,2023-10-05,8,18,Other,Premium,19.99,4,801.49,declining,26,23,0,3,0,Organic,0
CUST01010,2020-01-24,53,22,British Columbia,Free,0.0,2,827.83,growing,7,4,0,1,1,App Store,0
CUST01011,2023-01-08,17,36,Ontario,Free,0.0,2,140.72,growing,9,4,13,0,1,App Store,0
CUST01012,2021-08-16,34,33,British Columbia,Standard,9.99,3,3741.65,stable,18,8,5,3,0,Friend Referral,0
CUST01013,2020-11-19,43,34,Ontario,Premium,19.99,2,15445.87,declining,32,23,2,0,1,Social Media,0
CUST01014,2019-06-28,60,18,Ontario,Free,0.0,1,500.78,declining,13,6,17,1,0,Friend Referral,0
CUST01015,2020-01-24,53,28,British Columbia,Standard,9.99,1,14616.23,declining,14,11,11,3,1,Social Media,0
CUST01016,2020-04-23,50,40,Quebec,Free,0.0,2,41.61,stable,6,4,36,2,1,Social Media,0
CUST01017,2024-04-02,2,30,Ontario,Standard,9.99,3,2727.79,declining,13,10,26,0,0,Social Media,0
CUST01018,2023-07-07,11,22,Alberta,Free,0.0,1,339.65,growing,10,8,19,0,0,App Store,0
CUST01019,2024-03-03,3,30,Ontario,Free,0.0,2,415.2,stable,11,5,2,3,0,Friend Referral,1
CUST01020,2020-02-23,52,25,British Columbia,Premium,19.99,3,9990.71,stable,28,21,16,2,1,Organic,0
CUST01021,2024-04-02,2,33,Quebec,Standard,9.99,2,1038.73,growing,20,15,17,4,1,Social Media,0
CUST01022,2021-03-19,39,31,Ontario,Standard,9.99,2,6540.02,stable,18,11,21,1,1,Social Media,0
CUST01023,2020-01-24,53,34,Ontario,Standard,9.99,1,169.87,stable,12,9,4,3,1,Friend Referral,1
CUST01024,2022-06-12,24,22,Ontario,Free,0.0,1,98.17,stable,8,6,15,1,1,Friend Referral,0
CUST01025,2020-04-23,50,27,Other,Standard,9.99,2,1623.14,stable,22,10,14,0,0,Social Media,0
CUST01026,2018-10-01,69,38,British Columbia,Free,0.0,1,627.77,stable,5,8,7,1,1,Paid Ad,0
CUST01027,2022-07-12,23,21,Ontario,Standard,9.99,1,472.91,stable,21,12,16,0,1,App Store,0
CUST01028,2018-10-01,69,23,Alberta,Free,0.0,1,24.09,growing,11,6,1,0,0,App Store,1
CUST01029,2022-04-13,26,32,British Columbia,Standard,9.99,2,2820.5,stable,20,10,15,1,0,Social Media,1
CUST01030,2023-03-09,15,33,Ontario,Premium,19.99,4,8685.93,growing,35,33,13,2,1,Social Media,0
CUST01031,2023-02-07,16,27,British Columbia,Premium,19.99,2,10551.61,growing,42,28,3,1,0,Social Media,0
CUST01032,2024-02-02,4,29,British Columbia,Standard,9.99,2,2630.61,declining,16,16,25,1,1,Social Media,0
CUST01033,2021-01-18,41,34,Ontario,Free,0.0,2,36.56,growing,5,6,31,0,0,App Store,1
CUST01034,2022-11-09,19,36,British Columbia,Standard,9.99,2,385.23,growing,12,14,3,0,1,Social Media,0
CUST01035,2021-12-14,30,23,Ontario,Premium,19.99,4,638.92,growing,17,20,1,1,0,App Store,0
CUST01036,2023-06-07,12,33,Quebec,Free,0.0,1,49.49,declining,7,3,13,0,1,Friend Referral,0
CUST01037,2024-02-02,4,41,Ontario,Premium,19.99,2,686.9,growing,22,27,9,0,1,Social Media,0
CUST01038,2021-11-14,31,30,Ontario,Free,0.0,1,168.69,stable,4,6,8,0,0,Friend Referral,0
CUST01039,2024-01-03,5,23,Alberta,Premium,19.99,3,4403.22,growing,29,26,21,2,0,Organic,0
CUST01040,2024-01-03,5,23,British Columbia,Premium,19.99,2,6679.67,declining,30,19,52,0,0,Organic,1
CUST01041,2022-08-11,22,29,Ontario,Premium,19.99,4,18.62,declining,30,14,9,1,1,App Store,0
CUST01042,2019-06-28,60,38,Alberta,Free,0.0,1,373.82,stable,8,5,0,1,1,Friend Referral,0
CUST01043,2024-01-03,5,30,Alberta,Free,0.0,1,251.87,declining,10,5,13,0,1,Social Media,0
CUST01044,2020-10-20,44,32,Ontario,Standard,9.99,3,2205.08,stable,15,10,15,4,0,Paid Ad,0
CUST01045,2020-08-21,46,24,Quebec,Free,0.0,2,921.05,declining,13,6,26,2,1,Organic,1
CUST01046,2022-07-12,23,37,Quebec,Free,0.0,2,5.54,declining,11,4,3,0,1,Social Media,0
CUST01047,2021-08-16,34,22,Quebec,Standard,9.99,3,1365.43,growing,25,10,11,0,1,Organic,0
CUST01048,2020-11-19,43,27,Alberta,Standard,9.99,2,713.28,stable,18,11,8,0,0,Organic,0
CUST01049,2018-08-02,71,35,Quebec,Standard,9.99,3,349.6,declining,9,16,16,2,1,Organic,0
CUST01050,2021-05-18,37,18,Other,Standard,9.99,1,2085.89,stable,19,8,0,1,1,App Store,0
CUST01051,2019-11-25,55,32,Alberta,Free,0.0,2,27.9,declining,8,7,32,2,1,Paid Ad,0
CUST01052,2023-08-06,10,23,Ontario,Premium,19.99,3,641.44,stable,35,21,10,0,0,App Store,0
CUST01053,2022-07-12,23,31,Alberta,Free,0.0,1,45.43,stable,11,2,31,2,0,Friend Referral,1
CUST01054,2023-08-06,10,28,Ontario,Standard,9.99,3,1136.93,stable,17,9,6,0,1,Friend Referral,0
CUST01055,2021-12-14,30,45,Quebec,Standard,9.99,1,3289.09,declining,16,16,15,0,0,Friend Referral,0
CUST01056,2023-11-04,7,28,Alberta,Premium,19.99,4,2491.19,stable,30,21,47,1,0,Social Media,0
CUST01057,2022-01-13,29,43,British Columbia,Free,0.0,1,182.16,growing,12,4,43,2,1,Friend Referral,1
CUST01058,2021-11-14,31,35,Ontario,Standard,9.99,1,1934.99,stable,24,12,43,1,1,Paid Ad,1
CUST01059,2023-12-04,6,25,Other,Standard,9.99,3,1534.08,declining,16,9,0,0,1,Organic,1
CUST01060,2023-10-05,8,33,Ontario,Free,0.0,2,735.12,stable,7,3,7,1,0,Social Media,0
CUST01061,2021-09-15,33,28,Ontario,Standard,9.99,3,170.0,growing,22,18,0,4,1,Social Media,0
CUST01062,2021-11-14,31,32,British Columbia,Premium,19.99,4,5864.61,growing,22,20,5,0,0,Social Media,0
CUST01063,2022-03-14,27,26,Ontario,Premium,19.99,4,3953.86,declining,34,20,2,1,0,Friend Referral,0
CUST01064,2020-10-20,44,42,Alberta,Free,0.0,1,119.8,growing,11,3,14,1,0,Friend Referral,0
CUST01065,2024-01-03,5,37,Ontario,Free,0.0,1,478.68,stable,4,5,22,3,1,Organic,1
CUST01066,2023-09-05,9,31,Other,Free,0.0,2,235.2,growing,8,5,10,2,1,Social Media,0
CUST01067,2022-11-09,19,43,Alberta,Standard,9.99,3,1311.78,growing,25,15,23,3,1,Friend Referral,0
CUST01068,2021-08-16,34,31,Quebec,Free,0.0,2,15.4,stable,6,5,0,1,0,Friend Referral,1
CUST01069,2022-04-13,26,38,Quebec,Free,0.0,2,3284.99,growing,9,6,25,1,1,App Store,1
CUST01070,2023-06-07,12,31,British Columbia,Premium,19.99,3,4064.38,declining,21,18,2,1,0,Social Media,0
CUST01071,2020-12-19,42,33,Ontario,Premium,19.99,2,3645.02,stable,35,17,9,0,0,Organic,1
CUST01072,2023-02-07,16,30,Ontario,Free,0.0,1,30.68,stable,8,6,8,1,1,Social Media,1
CUST01073,2021-03-19,39,31,Alberta,Free,0.0,1,159.64,stable,8,6,30,1,0,Organic,1
CUST01074,2020-08-21,46,32,British Columbia,Standard,9.99,1,65.08,declining,18,12,50,1,1,Social Media,0
CUST01075,2024-05-02,1,26,Alberta,Free,0.0,1,218.67,stable,6,5,4,0,1,Social Media,0
CUST01076,2023-02-07,16,28,British Columbia,Standard,9.99,3,1757.13,growing,16,9,1,2,0,Friend Referral,0
CUST01077,2019-06-28,60,29,Ontario,Standard,9.99,2,1092.36,growing,22,14,15,1,1,Social Media,0
CUST01078,2021-12-14,30,32,Ontario,Premium,19.99,3,1915.81,stable,26,27,10,0,1,App Store,0
CUST01079,2023-03-09,15,30,Ontario,Standard,9.99,1,115.43,declining,14,17,12,2,0,Social Media,0
CUST01080,2022-07-12,23,39,Alberta,Standard,9.99,2,1790.18,stable,20,12,0,0,1,Organic,0
CUST01081,2021-02-17,40,36,Quebec,Standard,9.99,1,3908.22,growing,14,12,22,0,1,Organic,0
CUST01082,2023-06-07,12,29,Alberta,Free,0.0,2,80.48,stable,2,5,3,2,1,Paid Ad,0
CUST01083,2021-10-15,32,40,Quebec,Standard,9.99,3,5.93,stable,16,12,6,1,1,Social Media,1
CUST01084,2020-02-23,52,44,Ontario,Standard,9.99,2,556.26,stable,19,11,3,1,1,Social Media,1
CUST01085,2022-08-11,22,18,Ontario,Free,0.0,1,626.26,growing,5,2,43,1,1,Organic,0
CUST01086,2022-10-10,20,37,Ontario,Free,0.0,2,36.02,growing,6,6,2,0,1,Friend Referral,0
CUST01087,2021-11-14,31,26,Ontario,Free,0.0,2,1790.76,growing,3,2,19,3,1,Friend Referral,0
CUST01088,2018-12-30,66,36,Ontario,Premium,19.99,4,843.04,growing,26,28,4,3,0,Social Media,0
CUST01089,2024-01-03,5,39,Ontario,Free,0.0,2,459.79,declining,10,5,8,0,1,Friend Referral,1
CUST01090,2023-06-07,12,24,Alberta,Free,0.0,1,413.49,growing,11,4,83,3,0,Social Media,1
CUST01091,2021-05-18,37,18,British Columbia,Standard,9.99,2,4726.29,stable,23,12,1,2,1,Organic,0
CUST01092,2022-08-11,22,36,Ontario,Standard,9.99,2,8000.02,stable,13,14,31,1,0,Friend Referral,0
CUST01093,2021-01-18,41,31,British Columbia,Free,0.0,2,786.74,stable,8,2,43,0,0,Paid Ad,0
CUST01094,2022-08-11,22,19,Ontario,Premium,19.99,2,7828.83,declining,32,23,17,0,0,Friend Referral,0
CUST01095,2019-02-28,64,48,British Columbia,Premium,19.99,4,3154.77,stable,27,18,0,2,0,Social Media,0
CUST01096,2023-06-07,12,35,Ontario,Standard,9.99,2,414.42,declining,17,19,25,2,0,Social Media,1
CUST01097,2022-12-09,18,35,Alberta,Standard,9.99,1,66.34,growing,19,8,32,2,0,Paid Ad,0
CUST01098,2021-05-18,37,40,Ontario,Free,0.0,1,37.66,growing,6,6,59,0,1,Social Media,0
CUST01099,2023-01-08,17,26,Alberta,Free,0.0,1,559.21,growing,7,10,27,0,1,App Store,0
CUST01100,2023-11-04,7,31,Quebec,Standard,9.99,1,355.04,growing,11,16,8,1,1,Friend Referral,0
CUST01101,2021-09-15,33,21,British Columbia,Free,0.0,2,181.83,stable,9,7,17,2,1,Friend Referral,0
CUST01102,2023-06-07,12,26,Alberta,Free,0.0,1,2311.45,declining,9,7,9,2,1,Organic,0
CUST01103,2020-12-19,42,33,Ontario,Standard,9.99,1,2163.51,growing,14,16,6,0,1,Organic,0
CUST01104,2019-09-26,57,19,Ontario,Free,0.0,2,542.05,declining,10,2,14,0,0,Social Media,1
CUST01105,2022-08-11,22,26,Ontario,Premium,19.99,3,7983.05,stable,36,23,22,1,0,Paid Ad,0
CUST01106,2023-10-05,8,24,Alberta,Free,0.0,2,295.84,stable,5,4,15,2,0,Organic,0
CUST01107,2023-04-08,14,31,Ontario,Standard,9.99,3,5211.66,growing,22,21,26,1,1,Friend Referral,0
CUST01108,2019-10-26,56,35,Ontario,Standard,9.99,3,952.36,growing,17,17,2,0,0,Friend Referral,0
CUST01109,2022-05-13,25,36,British Columbia,Standard,9.99,1,381.26,declining,9,17,7,2,1,Social Media,1
CUST01110,2020-08-21,46,37,Quebec,Free,0.0,2,639.31,growing,11,10,5,2,0,Friend Referral,0
CUST01111,2024-03-03,3,40,Ontario,Standard,9.99,3,194.25,declining,12,10,3,0,0,Friend Referral,0
CUST01112,2020-02-23,52,35,British Columbia,Premium,19.99,4,7067.13,stable,36,27,8,2,1,App Store,0
CUST01113,2023-10-05,8,44,Ontario,Standard,9.99,3,302.8,declining,20,18,44,0,0,Social Media,0
CUST01114,2023-11-04,7,31,Ontario,Standard,9.99,2,986.58,stable,18,8,11,2,1,App Store,0
CUST01115,2022-06-12,24,29,Quebec,Standard,9.99,1,1060.55,growing,26,11,5,0,1,Social Media,0
CUST01116,2022-08-11,22,35,British Columbia,Standard,9.99,3,345.75,stable,21,10,6,7,0,Friend Referral,0
CUST01117,2022-07-12,23,29,Alberta,Standard,9.99,3,5119.64,growing,11,13,14,3,1,Organic,0
CUST01118,2023-09-05,9,43,Quebec,Premium,19.99,2,3948.8,stable,33,27,6,1,0,Social Media,0
CUST01119,2023-02-07,16,38,Ontario,Free,0.0,2,518.54,growing,8,5,11,0,1,Organic,1
CUST01120,2019-01-29,65,36,British Columbia,Standard,9.99,2,4305.39,stable,15,15,4,0,1,Social Media,0
CUST01121,2023-02-07,16,31,Other,Standard,9.99,3,762.41,growing,19,14,6,2,0,Organic,0
CUST01122,2022-05-13,25,28,Ontario,Standard,9.99,2,2436.71,declining,20,8,18,1,1,App Store,1
CUST01123,2023-12-04,6,35,British Columbia,Premium,19.99,2,7934.83,stable,33,16,13,1,0,Friend Referral,0
CUST01124,2023-08-06,10,23,Quebec,Premium,19.99,3,2455.0,declining,29,19,1,1,0,App Store,0
CUST01125,2024-02-02,4,41,Ontario,Standard,9.99,1,1647.06,growing,11,15,54,2,1,Social Media,1
CUST01126,2019-05-29,61,29,Quebec,Free,0.0,1,3.91,stable,5,1,0,1,1,App Store,0
CUST01127,2022-04-13,26,33,Quebec,Free,0.0,2,699.15,stable,6,4,1,0,1,App Store,1
CUST01128,2022-11-09,19,24,Ontario,Standard,9.99,1,2341.65,stable,15,11,18,0,1,Social Media,0
CUST01129,2022-11-09,19,36,Ontario,Premium,19.99,3,4223.92,declining,41,29,18,0,1,Social Media,0
CUST01130,2024-04-02,2,27,Alberta,Free,0.0,1,1.35,declining,7,5,0,2,1,Friend Referral,1
CUST01131,2023-11-04,7,35,Ontario,Free,0.0,2,283.35,growing,7,5,15,0,1,Organic,0
CUST01132,2018-12-30,66,36,British Columbia,Free,0.0,2,349.85,declining,7,3,0,1,1,Paid Ad,0
CUST01133,2020-07-22,47,26,Quebec,Premium,19.99,3,1953.58,stable,34,20,48,1,0,Social Media,0
CUST01134,2024-02-02,4,23,Ontario,Free,0.0,1,175.53,declining,11,5,17,1,1,Social Media,0
CUST01135,2023-02-07,16,41,Other,Standard,9.99,2,2335.64,stable,15,16,3,2,1,App Store,1
CUST01136,2021-02-17,40,29,British Columbia,Standard,9.99,2,384.61,declining,19,12,2,1,1,Social Media,0
CUST01137,2022-06-12,24,32,British Columbia,Premium,19.99,4,4852.07,declining,37,19,12,0,0,Social Media,0
CUST01138,2020-01-24,53,34,British Columbia,Standard,9.99,3,3612.03,growing,20,12,15,1,1,Organic,0
CUST01139,2019-02-28,64,22,Alberta,Standard,9.99,3,2813.65,stable,18,13,26,2,1,Friend Referral,0
CUST01140,2020-05-23,49,34,Other,Free,0.0,1,117.72,growing,7,3,35,0,1,Organic,0
CUST01141,2023-04-08,14,31,Ontario,Standard,9.99,2,1458.98,stable,20,6,7,3,1,Friend Referral,0
CUST01142,2024-01-03,5,26,British Columbia,Standard,9.99,3,4428.15,declining,14,9,27,1,1,Social Media,1
CUST01143,2023-05-08,13,22,Ontario,Premium,19.99,2,6328.88,declining,21,17,11,3,1,Friend Referral,0
CUST01144,2024-05-02,1,35,Ontario,Free,0.0,2,49.94,stable,11,4,9,3,1,Social Media,0
CUST01145,2023-04-08,14,38,Ontario,Free,0.0,2,1503.24,stable,10,7,18,1,0,Organic,0
CUST01146,2020-11-19,43,32,Alberta,Free,0.0,1,1966.48,growing,8,2,1,1,1,Friend Referral,0
CUST01147,2024-03-03,3,20,Other,Standard,9.99,3,502.97,growing,13,10,4,0,0,Social Media,0
CUST01148,2022-11-09,19,23,Quebec,Premium,19.99,4,13823.87,stable,43,22,25,3,0,App Store,0
CUST01149,2021-12-14,30,27,British Columbia,Free,0.0,2,98.89,growing,12,6,10,2,1,Social Media,0
CUST01150,2023-01-08,17,41,Alberta,Standard,9.99,2,4075.68,growing,12,8,35,1,0,Friend Referral,0
CUST01151,2019-12-25,54,29,Alberta,Free,0.0,1,20.1,stable,8,5,1,1,1,Friend Referral,0
CUST01152,2019-03-30,63,27,British Columbia,Free,0.0,2,442.77,growing,14,7,5,0,1,Friend Referral,0
CUST01153,2021-09-15,33,19,Other,Standard,9.99,1,193.24,growing,15,9,6,0,1,Paid Ad,0
CUST01154,2023-11-04,7,26,Ontario,Free,0.0,2,1591.58,growing,9,9,8,1,0,Social Media,0
CUST01155,2023-11-04,7,22,Ontario,Standard,9.99,3,4193.72,declining,16,11,64,1,0,App Store,1
CUST01156,2023-11-04,7,23,Ontario,Standard,9.99,2,1005.89,growing,9,10,5,1,0,Organic,0
CUST01157,2020-03-24,51,31,Ontario,Standard,9.99,1,1255.85,declining,21,7,10,1,0,Social Media,1
CUST01158,2021-03-19,39,28,British Columbia,Free,0.0,2,123.42,growing,5,4,11,1,1,Organic,0
CUST01159,2018-08-02,71,42,Other,Premium,19.99,4,7638.32,declining,29,31,22,1,1,Friend Referral,1
CUST01160,2018-11-30,67,38,Quebec,Standard,9.99,2,430.04,stable,21,7,10,1,1,Friend Referral,1
CUST01161,2022-06-12,24,26,Quebec,Standard,9.99,2,4451.81,declining,18,14,13,1,1,Social Media,0
CUST01162,2023-07-07,11,24,Ontario,Free,0.0,2,122.6,declining,6,11,20,0,1,Friend Referral,0
CUST01163,2022-12-09,18,40,British Columbia,Free,0.0,2,146.63,stable,8,6,1,2,1,App Store,0
CUST01164,2021-12-14,30,42,Ontario,Free,0.0,1,337.31,declining,7,6,49,0,0,App Store,1
CUST01165,2018-09-01,70,18,British Columbia,Free,0.0,2,1692.17,stable,10,6,28,1,1,Social Media,0
CUST01166,2018-10-01,69,31,Quebec,Standard,9.99,1,148.76,stable,10,12,7,1,0,Social Media,0
CUST01167,2022-10-10,20,29,British Columbia,Premium,19.99,3,1591.21,stable,27,21,19,2,1,Social Media,0
CUST01168,2020-09-20,45,35,British Columbia,Standard,9.99,1,69.12,declining,23,12,21,4,0,Social Media,0
CUST01169,2024-05-02,1,44,Alberta,Free,0.0,2,312.29,declining,6,6,28,2,1,Social Media,1
CUST01170,2022-11-09,19,27,Ontario,Standard,9.99,2,1254.51,growing,13,18,3,0,0,Social Media,0
CUST01171,2023-04-08,14,18,British Columbia,Free,0.0,2,94.61,stable,4,6,18,0,0,Paid Ad,1
CUST01172,2023-12-04,6,35,Other,Standard,9.99,2,2453.93,declining,16,11,0,0,1,App Store,0
CUST01173,2022-09-10,21,40,Other,Standard,9.99,3,1343.91,declining,13,7,1,1,0,App Store,0
CUST01174,2024-05-02,1,28,Ontario,Standard,9.99,3,423.79,declining,15,9,22,0,0,Paid Ad,0
CUST01175,2021-03-19,39,26,British Columbia,Premium,19.99,3,2025.38,growing,28,19,25,1,0,Friend Referral,0
CUST01176,2023-09-05,9,27,Ontario,Free,0.0,1,128.98,stable,11,3,13,2,0,Organic,1
CUST01177,2024-02-02,4,36,Ontario,Standard,9.99,2,179.04,stable,15,15,13,1,1,App Store,1
CUST01178,2023-09-05,9,27,British Columbia,Premium,19.99,3,2522.73,growing,42,23,20,1,1,Organic,0
CUST01179,2021-08-16,34,33,British Columbia,Standard,9.99,1,622.12,stable,23,9,35,1,1,Organic,1
CUST01180,2019-07-28,59,31,Quebec,Standard,9.99,2,1990.98,stable,16,7,8,1,0,Organic,0
CUST01181,2022-09-10,21,30,Ontario,Premium,19.99,3,9465.78,growing,33,17,1,0,0,Organic,0
CUST01182,2023-08-06,10,35,Alberta,Free,0.0,2,37.0,growing,11,5,27,1,1,App Store,0
CUST01183,2019-07-28,59,27,British Columbia,Premium,19.99,3,11001.34,growing,20,23,6,3,0,App Store,0
CUST01184,2024-03-03,3,27,Quebec,Free,0.0,2,118.11,stable,11,6,2,3,0,Social Media,1
CUST01185,2022-01-13,29,36,Quebec,Standard,9.99,3,600.12,stable,14,8,14,0,1,Organic,0
CUST01186,2020-10-20,44,24,Other,Premium,19.99,3,4916.16,growing,36,23,12,0,1,Social Media,0
CUST01187,2019-02-28,64,24,Other,Free,0.0,1,86.81,stable,5,6,9,3,0,Friend Referral,1
CUST01188,2020-01-24,53,22,Quebec,Standard,9.99,3,1236.61,growing,28,14,29,1,0,Social Media,0
CUST01189,2020-05-23,49,36,Quebec,Free,0.0,1,250.43,declining,12,5,4,3,1,Paid Ad,1
CUST01190,2022-02-12,28,30,Quebec,Premium,19.99,4,1829.16,growing,34,15,0,1,0,Organic,1
CUST01191,2022-01-13,29,21,Ontario,Premium,19.99,4,3174.58,declining,39,22,5,0,1,Paid Ad,0
CUST01192,2024-05-02,1,36,Ontario,Standard,9.99,2,368.77,stable,22,10,0,1,1,Organic,0
CUST01193,2023-10-05,8,27,British Columbia,Standard,9.99,2,2917.69,declining,25,10,11,1,1,Social Media,0
CUST01194,2019-04-29,62,24,Quebec,Premium,19.99,4,2703.87,growing,36,22,7,2,0,Social Media,0
CUST01195,2024-02-02,4,29,Ontario,Standard,9.99,1,1550.23,growing,16,14,25,3,0,Friend Referral,1
CUST01196,2021-07-17,35,41,British Columbia,Standard,9.99,3,4017.48,declining,27,14,23,0,1,Organic,1
CUST01197,2021-08-16,34,28,British Columbia,Standard,9.99,3,283.46,growing,21,15,8,2,0,App Store,0
CUST01198,2021-08-16,34,35,British Columbia,Standard,9.99,3,1810.1,stable,14,8,3,0,0,Organic,0
CUST01199,2023-06-07,12,36,Alberta,Free,0.0,2,514.35,stable,10,3,8,0,0,Friend Referral,1
CUST01200,2024-01-03,5,34,Ontario,Free,0.0,2,160.88,stable,6,4,15,1,0,Organic,1
CUST01201,2021-08-16,34,39,Quebec,Free,0.0,1,353.77,declining,5,8,3,0,1,Social Media,1
CUST01202,2021-07-17,35,26,Quebec,Premium,19.99,3,1739.55,declining,31,24,22,1,1,Organic,0
CUST01203,2021-09-15,33,23,Ontario,Standard,9.99,2,228.92,stable,11,15,6,3,1,Paid Ad,0
CUST01204,2020-12-19,42,23,Quebec,Standard,9.99,1,579.63,stable,15,18,40,0,1,Organic,0
CUST01205,2022-03-14,27,29,British Columbia,Standard,9.99,2,634.81,declining,20,4,10,1,0,Social Media,1
CUST01206,2021-07-17,35,24,British Columbia,Free,0.0,2,143.05,declining,7,4,28,3,1,Social Media,1
CUST01207,2024-03-03,3,32,British Columbia,Free,0.0,2,541.22,growing,9,7,14,0,0,Friend Referral,1
CUST01208,2021-03-19,39,31,Other,Standard,9.99,1,2106.47,stable,30,11,12,1,0,Organic,0
CUST01209,2021-04-18,38,38,Other,Standard,9.99,1,500.54,growing,17,12,17,2,0,App Store,0
CUST01210,2021-10-15,32,33,Alberta,Premium,19.99,2,1678.48,declining,35,22,25,4,1,Social Media,1
CUST01211,2020-01-24,53,28,Alberta,Standard,9.99,1,715.65,growing,16,14,15,0,0,Social Media,1
CUST01212,2022-09-10,21,33,Ontario,Standard,9.99,3,508.42,stable,10,15,23,1,1,Social Media,0
CUST01213,2020-12-19,42,23,British Columbia,Standard,9.99,1,1606.07,stable,15,13,3,1,1,Social Media,0
CUST01214,2019-08-27,58,30,Alberta,Premium,19.99,2,3966.28,declining,36,23,4,0,0,Social Media,1
CUST01215,2021-10-15,32,33,Quebec,Standard,9.99,1,6762.42,declining,20,13,3,0,1,Social Media,0
CUST01216,2022-06-12,24,31,British Columbia,Free,0.0,1,115.62,growing,5,3,24,0,1,Organic,0
CUST01217,2019-07-28,59,33,Quebec,Standard,9.99,3,1172.95,stable,14,16,1,2,1,Friend Referral,0
CUST01218,2023-07-07,11,26,Ontario,Standard,9.99,3,3170.34,declining,19,6,23,1,1,Organic,0
CUST01219,2020-10-20,44,39,British Columbia,Standard,9.99,2,26.71,stable,21,8,7,1,0,Organic,0
CUST01220,2022-01-13,29,43,British Columbia,Free,0.0,2,85.81,stable,8,10,1,0,0,Friend Referral,0
CUST01221,2023-01-08,17,19,British Columbia,Premium,19.99,4,4241.37,declining,36,23,8,0,0,Social Media,0
CUST01222,2018-09-01,70,22,Quebec,Premium,19.99,3,503.35,stable,33,28,5,1,1,Social Media,1
CUST01223,2021-11-14,31,31,Other,Free,0.0,1,1527.85,stable,4,2,13,4,0,Friend Referral,0
CUST01224,2021-11-14,31,29,Ontario,Premium,19.99,2,446.71,growing,37,16,9,1,1,Social Media,0
CUST01225,2024-01-03,5,44,Quebec,Free,0.0,1,205.66,stable,9,3,5,1,0,Social Media,0
CUST01226,2022-02-12,28,32,Quebec,Free,0.0,2,7.15,declining,6,5,29,2,1,Social Media,1
